day,code,buy_price,sell_price,return_pct
2025-07-18,002436,14.88,14.74,-0.94
2025-07-22,002436,15.04,15.57,3.52
2025-09-19,002436,24.65,24.82,0.69
2026-01-20,002436,24.68,25.87,4.82
2026-02-27,002436,26.38,26.5,0.45
2025-05-26,002437,2.75,2.95,7.27
2024-04-22,002438,11.56,11.33,-1.99
2024-05-09,002438,13.71,13.19,-3.79
2024-05-13,002438,13.39,13.25,-1.05
2026-01-29,002438,17.06,17.1,0.23
2025-08-05,002439,16.86,16.78,-0.47
2024-05-07,002440,6.83,6.71,-1.76
2025-08-22,002441,9.75,9.74,-0.1
2025-11-06,002441,10.45,10.42,-0.29
2026-02-13,002441,10.95,11.31,3.29
2025-07-18,002442,6.7,6.71,0.15
2025-03-24,002443,6.26,6.29,0.48
2025-06-20,002443,6.65,6.49,-2.41
2025-07-23,002443,7.08,7.01,-0.99
2025-08-18,002443,7.17,7.15,-0.28
2025-10-23,002443,8.51,8.75,2.82
2024-05-14,002444,27.69,27.36,-1.19
2024-09-13,002444,28.16,28.2,0.14
2026-01-13,002444,38.21,37.8,-1.07
2026-01-16,002444,38.45,38.46,0.03
2024-12-09,002445,2.8,2.69,-3.93
2024-12-12,002445,2.86,2.8,-2.1
2025-09-09,002445,2.71,2.72,0.37
2025-06-27,002446,7.4,7.35,-0.68
2025-08-01,002446,7.38,7.43,0.68
2025-08-07,002446,7.77,7.73,-0.51
2025-08-11,002446,7.81,7.66,-1.92
2025-12-23,002446,10.05,9.83,-2.19
2024-05-08,002448,6.76,6.75,-0.15
2026-01-06,002448,13.32,13.32,0.0
2026-01-23,002448,14.5,14.21,-2.0
2026-02-25,002448,16.54,16.92,2.3
2024-10-09,002451,6.65,6.73,1.2
2025-07-10,002451,7.21,7.07,-1.94
2024-05-08,002452,7.29,7.23,-0.82
2025-11-07,002452,9.12,8.97,-1.64
2026-02-27,002452,11.15,11.33,1.61
2025-08-22,002453,6.48,6.39,-1.39
2024-11-06,002454,7.15,7.4,3.5
2025-11-12,002455,7.91,8.07,2.02
2025-11-14,002455,8.15,8.06,-1.1
2025-08-21,002456,13.17,13.2,0.23
2026-02-10,002457,13.15,12.91,-1.83
2025-07-29,002458,8.95,9.0,0.56
2026-01-13,002458,9.32,9.08,-2.58
2026-02-09,002458,9.82,9.64,-1.83
2025-07-09,002459,11.05,12.09,9.41
2025-11-06,002459,14.8,14.83,0.2
2024-02-20,002461,8.08,7.97,-1.36
2024-04-24,002461,8.27,8.22,-0.6
2024-10-09,002461,9.53,9.26,-2.83
2025-07-31,002462,14.94,14.46,-3.21
2024-03-19,002463,32.95,32.29,-2.0
2025-06-11,002463,37.49,37.9,1.09
2025-06-17,002463,40.95,45.49,11.09
2025-07-07,002463,48.11,48.87,1.58
2025-07-16,002463,51.95,53.51,3.0
2025-07-21,002463,52.44,50.5,-3.7
2025-07-30,002463,54.78,55.31,0.97
2025-09-19,002463,77.58,82.98,6.96
2024-10-22,002465,11.55,11.2,-3.03
2024-11-06,002465,12.3,12.16,-1.14
2025-05-28,002465,12.85,12.58,-2.1
2025-07-21,002466,36.35,37.4,2.89
2025-11-03,002466,54.41,51.62,-5.13
2026-02-25,002467,7.59,7.2,-5.14
2024-03-14,002468,8.55,8.75,2.34
2024-03-19,002468,8.72,8.98,2.98
2024-09-04,002468,10.59,10.67,0.76
2025-08-22,002469,9.18,9.2,0.22
2026-03-10,002469,9.45,9.6,1.59
2025-09-17,002470,1.92,1.93,0.52
2024-11-07,002472,31.24,30.8,-1.41
2025-08-26,002472,37.79,36.3,-3.94
2024-09-26,002474,5.11,5.45,6.65
2025-07-10,002474,7.29,7.23,-0.82
2025-10-27,002474,7.99,8.2,2.63
2024-06-13,002475,34.38,34.55,0.49
2024-06-25,002475,37.84,38.1,0.69
2024-07-10,002475,41.73,40.4,-3.19
2025-02-11,002475,42.97,44.36,3.23
2025-02-24,002475,46.14,46.04,-0.22
2025-08-19,002475,39.75,40.1,0.88
2025-03-24,002476,4.67,4.67,0.0
2025-12-30,002476,7.22,7.35,1.8
2026-01-26,002478,10.14,10.26,1.18
2026-01-28,002478,10.29,9.71,-5.64
2026-02-11,002478,10.57,11.0,4.07
2025-05-21,002480,6.36,6.61,3.93
2025-05-23,002480,6.71,7.91,17.88
2024-05-23,002482,2.06,2.01,-2.43
2025-09-17,002482,2.01,2.0,-0.5
2025-03-13,002483,6.81,6.99,2.64
2025-03-19,002483,7.21,7.4,2.64
2025-08-07,002483,7.09,7.13,0.56
2026-01-23,002483,7.64,7.56,-1.05
2026-03-09,002483,8.07,8.01,-0.74
2025-01-21,002484,25.89,27.3,5.45
2025-08-14,002484,28.16,29.5,4.76
2026-01-20,002484,32.08,31.5,-1.81
2024-10-25,002485,3.36,3.23,-3.87
2024-01-23,002486,2.78,2.78,0.0
2024-09-20,002486,1.74,1.77,1.72
2025-06-06,002486,2.55,2.65,3.92
2025-06-12,002487,30.4,30.57,0.56
2025-02-25,002488,11.88,11.79,-0.76
2026-02-05,002488,13.63,13.42,-1.54
2024-10-25,002490,2.38,2.51,5.46
2024-12-13,002490,2.96,2.85,-3.72
2025-08-12,002492,7.6,6.91,-9.08
2026-02-13,002492,9.41,9.69,2.98
2024-04-30,002493,11.54,11.55,0.09
2025-10-31,002493,10.37,10.35,-0.19
2026-01-26,002493,14.07,13.65,-2.99
2024-12-04,002494,4.47,4.48,0.22
2025-07-11,002494,5.22,5.21,-0.19
2025-08-08,002494,5.39,5.43,0.74
2024-12-10,002495,2.95,3.1,5.08
2025-04-23,002495,2.6,2.55,-1.92
2024-06-04,002496,2.96,3.0,1.35
2025-11-06,002496,1.77,1.76,-0.56
2026-01-07,002496,1.99,2.01,1.01
2025-07-25,002500,6.44,6.35,-1.4
2025-08-19,002500,6.66,6.74,1.2
2024-02-19,002508,23.84,23.64,-0.84
2024-03-05,002508,25.11,25.02,-0.36
2025-08-27,002508,20.31,20.35,0.2
2026-02-06,002508,21.88,21.69,-0.87
2026-01-19,002510,8.3,7.9,-4.82
2025-05-14,002511,6.89,6.88,-0.15
2025-07-23,002511,7.99,8.07,1.0
2026-03-02,002511,9.06,8.65,-4.53
2024-01-03,002512,6.32,6.07,-3.96
2025-08-20,002514,6.49,6.47,-0.31
2024-12-03,002515,5.15,5.05,-1.94
2024-12-09,002515,5.15,5.14,-0.19
2025-04-01,002515,5.54,5.52,-0.36
2025-04-16,002515,5.44,5.45,0.18
2025-06-06,002515,6.06,5.99,-1.16
2025-07-10,002515,6.15,6.16,0.16
2025-09-10,002515,7.58,7.68,1.32
2025-12-23,002516,6.6,6.58,-0.3
2025-12-25,002516,6.62,6.69,1.06
2025-09-10,002517,24.5,24.53,0.12
2025-09-12,002517,24.88,25.16,1.13
2025-08-08,002518,24.75,25.46,2.87
2025-08-14,002518,26.92,29.18,8.4
2025-09-22,002518,40.41,39.35,-2.62
2025-09-24,002518,40.0,38.0,-5.0
2025-10-30,002518,45.33,42.37,-6.53
2024-05-08,002519,5.62,5.56,-1.07
2025-06-27,002519,5.61,5.61,0.0
2025-03-21,002520,8.26,7.6,-7.99
2025-08-22,002521,9.5,9.48,-0.21
2025-08-29,002521,10.28,10.2,-0.78
2026-01-27,002522,6.12,6.02,-1.63
2026-02-26,002522,6.44,6.24,-3.11
2024-12-03,002523,3.37,3.55,5.34
2025-03-25,002523,4.31,4.11,-4.64
2025-06-09,002528,2.76,2.67,-3.26
2025-06-25,002528,3.01,2.96,-1.66
2025-10-22,002528,3.09,3.31,7.12
2026-02-05,002531,8.8,9.05,2.84
2026-02-10,002531,9.41,9.57,1.7
2026-02-13,002531,9.67,9.71,0.41
2026-03-05,002531,10.75,10.48,-2.51
2024-03-18,002532,6.21,6.12,-1.45
2024-04-23,002532,6.98,6.93,-0.72
2024-05-08,002532,7.7,7.73,0.39
2025-03-04,002532,9.08,9.43,3.85
2025-07-23,002532,9.4,9.45,0.53
2025-08-11,002532,9.7,9.85,1.55
2025-08-14,002532,9.94,10.02,0.8
2025-09-30,002532,11.86,12.0,1.18
2025-10-28,002532,13.38,13.49,0.82
2025-11-07,002532,14.05,13.97,-0.57
2026-01-27,002532,19.39,20.73,6.91
2024-03-19,002533,9.72,9.8,0.82
2024-03-22,002533,9.62,9.52,-1.04
2025-08-22,002533,11.77,11.73,-0.34
2026-02-13,002533,14.66,14.73,0.48
2025-02-20,002536,15.25,15.6,2.3
2026-02-12,002537,9.29,9.2,-0.97
2025-03-26,002538,6.39,6.41,0.31
2025-11-12,002538,6.64,7.0,5.42
2026-01-26,002538,7.4,7.34,-0.81
2025-04-30,002539,8.49,8.68,2.24
2025-05-22,002539,8.77,8.56,-2.39
2025-06-26,002539,9.2,9.38,1.96
2025-11-12,002539,12.0,12.32,2.67
2024-05-08,002540,6.51,6.58,1.08
2024-12-19,002540,6.68,6.56,-1.8
2025-08-12,002540,6.14,6.23,1.47
2025-11-19,002540,7.16,7.01,-2.09
2024-05-13,002541,20.44,20.4,-0.2
2026-02-27,002541,24.81,24.76,-0.2
2024-03-05,002543,9.51,9.64,1.37
2024-05-10,002543,11.9,11.8,-0.84
2024-10-22,002544,25.55,25.18,-1.45
2024-10-24,002544,25.36,25.03,-1.3
2025-09-19,002544,28.47,28.89,1.48
2026-01-07,002544,36.86,38.04,3.2
2025-06-16,002545,8.87,8.92,0.56
2025-07-16,002545,9.58,9.66,0.84
2025-07-22,002545,10.25,10.02,-2.24
2025-11-13,002548,5.71,5.51,-3.5
2024-05-07,002550,5.6,5.57,-0.54
2025-05-22,002550,6.59,6.51,-1.21
2024-04-10,002552,14.6,15.71,7.6
2026-01-14,002552,18.64,18.8,0.86
2026-01-22,002552,19.6,19.9,1.53
2025-06-20,002554,3.17,2.9,-8.52
2025-07-07,002555,18.76,18.34,-2.24
2025-09-16,002555,23.01,23.03,0.09
2024-05-08,002556,5.5,5.41,-1.64
2026-01-16,002557,23.23,23.9,2.88
2024-11-08,002558,13.69,14.08,2.85
2025-07-09,002558,26.65,26.37,-1.05
2025-08-15,002558,29.18,28.3,-3.02
2025-08-29,002559,10.65,10.91,2.44
2025-09-03,002559,10.76,10.61,-1.39
2025-09-19,002559,11.23,11.34,0.98
2025-04-18,002561,8.78,8.94,1.82
2024-08-07,002562,3.74,3.71,-0.8
2025-05-15,002562,4.93,4.82,-2.23
2025-10-14,002562,8.0,8.02,0.25
2024-04-22,002563,6.28,6.25,-0.48
2024-05-08,002563,6.66,6.44,-3.3
2024-12-03,002563,7.03,7.06,0.43
2024-12-05,002563,7.07,7.05,-0.28
2024-10-24,002564,4.04,3.91,-3.22
2025-09-29,002564,9.36,9.47,1.18
2025-05-27,002565,4.2,4.04,-3.81
2025-07-23,002565,6.57,6.48,-1.37
2024-12-13,002566,8.0,7.85,-1.88
2024-05-15,002567,6.55,6.49,-0.92
2024-05-23,002567,7.18,7.15,-0.42
2025-12-29,002569,11.96,11.91,-0.42
2026-01-08,002569,14.03,15.04,7.2
2024-09-23,002570,2.57,2.68,4.28
2024-04-30,002572,17.69,18.29,3.39
2025-02-14,002575,8.83,8.78,-0.57
2025-08-19,002576,19.3,21.32,10.47
2024-11-07,002577,16.3,16.62,1.96
2025-08-19,002577,21.97,22.6,2.87
2024-12-09,002578,3.52,3.42,-2.84
2025-12-30,002579,12.2,12.16,-0.33
2024-11-22,002580,8.75,9.63,10.06
2025-09-04,002580,15.6,15.92,2.05
2024-11-13,002581,13.33,13.4,0.53
2026-01-14,002582,13.69,13.34,-2.56
2025-04-11,002584,8.84,8.6,-2.71
2025-06-30,002585,5.49,5.5,0.18
2025-07-11,002585,5.69,5.53,-2.81
2025-04-23,002586,3.09,3.1,0.32
2025-08-14,002586,3.4,3.36,-1.18
2024-12-16,002587,8.03,7.42,-7.6
2025-06-26,002587,6.38,6.37,-0.16
2025-07-11,002587,6.88,6.9,0.29
2024-04-30,002588,6.94,7.12,2.59
2024-05-17,002588,7.15,7.14,-0.14
2025-06-16,002588,9.6,9.14,-4.79
2026-01-27,002588,11.23,11.27,0.36
2026-01-29,002588,11.36,11.31,-0.44
2024-03-19,002590,13.57,13.36,-1.55
2024-03-22,002590,13.6,12.73,-6.4
2025-12-23,002590,15.05,14.74,-2.06
2025-07-22,002591,6.31,6.3,-0.16
2025-07-24,002591,6.3,6.38,1.27
2025-08-12,002591,6.66,6.49,-2.55
2025-11-04,002591,7.37,8.21,11.4
2024-11-13,002592,5.16,5.02,-2.71
2025-07-29,002592,7.36,7.19,-2.31
2025-11-13,002593,6.13,7.2,17.46
2024-03-13,002594,210.4,210.0,-0.19
2024-03-15,002594,211.38,218.03,3.15
2024-03-19,002594,219.85,218.92,-0.42
2024-04-30,002594,224.38,226.3,0.86
2024-10-09,002594,320.71,314.02,-2.09
2025-02-17,002594,358.8,353.52,-1.47
2025-05-22,002594,405.56,401.81,-0.92
2024-04-18,002595,40.33,39.9,-1.07
2025-12-08,002595,74.97,76.79,2.43
2025-07-15,002596,3.9,3.94,1.03
2025-11-07,002596,4.54,4.45,-1.98
2025-11-24,002596,5.31,5.7,7.34
2026-01-20,002597,22.96,22.65,-1.35
2026-01-29,002597,23.49,23.57,0.34
2024-10-17,002599,6.19,6.22,0.48
2025-02-18,002599,9.83,11.1,12.92
2025-08-08,002600,9.65,9.97,3.32
2025-09-26,002600,15.87,16.58,4.47
2025-03-10,002601,18.88,19.04,0.85
2025-08-22,002601,18.49,18.7,1.14
2026-01-23,002601,22.22,22.12,-0.45
2025-05-29,002602,9.5,9.2,-3.16
2025-06-03,002602,9.48,9.53,0.53
2025-07-01,002602,11.42,11.5,0.7
2025-07-03,002602,11.57,11.92,3.03
2025-07-23,002603,15.98,16.22,1.5
2025-11-12,002603,20.6,20.0,-2.91
2025-06-09,002605,31.33,31.58,0.8
2024-08-08,002606,8.14,7.97,-2.09
2024-09-13,002606,8.52,8.8,3.29
2024-10-30,002607,3.07,3.5,14.01
2024-02-19,002608,7.25,7.18,-0.97
2024-12-09,002609,9.32,8.91,-4.4
2026-02-10,002613,4.2,4.14,-1.43
2024-01-12,002614,7.97,8.2,2.89
2025-08-29,002614,7.06,7.1,0.57
2026-02-03,002615,8.58,8.75,1.98
2025-09-03,002617,8.36,8.21,-1.79
2026-01-22,002617,9.73,9.5,-2.36
2024-01-05,002620,5.49,5.62,2.37
2024-12-13,002620,4.43,4.39,-0.9
2025-06-05,002624,14.76,14.29,-3.18
2025-06-18,002624,15.59,15.33,-1.67
2025-09-12,002624,17.45,19.0,8.88
2026-01-13,002624,18.85,18.22,-3.34
2024-03-19,002625,15.87,16.39,3.28
2024-03-21,002625,16.84,17.3,2.73
2024-09-13,002625,19.31,19.75,2.28
2024-10-16,002625,31.17,32.51,4.3
2025-04-23,002626,15.98,15.68,-1.88
2024-04-10,002627,5.55,5.54,-0.18
2024-08-02,002627,5.01,4.95,-1.2
2025-08-27,002627,5.9,5.85,-0.85
2025-04-01,002629,5.88,5.96,1.36
2025-09-05,002630,3.15,3.18,0.95
2025-06-27,002632,9.37,9.21,-1.71
2025-07-02,002632,9.22,9.21,-0.11
2025-03-18,002633,12.05,13.07,8.46
2025-08-12,002634,5.3,5.05,-4.72
2025-11-24,002634,5.91,6.01,1.69
2024-04-30,002635,15.08,15.0,-0.53
2024-05-08,002635,14.96,15.05,0.6
2024-06-04,002635,15.08,15.01,-0.46
2025-07-23,002635,13.67,13.69,0.15
2025-08-08,002635,13.86,13.97,0.79
2026-03-11,002635,15.5,15.4,-0.65
2025-07-02,002636,9.69,11.34,17.03
2025-10-30,002636,15.4,15.85,2.92
2024-05-24,002637,9.6,9.64,0.42
2025-09-19,002638,2.66,2.68,0.75
2024-01-03,002639,7.9,7.9,0.0
2025-07-25,002643,13.12,13.0,-0.91
2025-11-12,002643,14.2,14.2,0.0
2025-11-14,002643,14.22,13.95,-1.9
2025-05-19,002644,8.05,8.02,-0.37
2025-12-30,002647,7.95,7.9,-0.63
2024-02-23,002648,16.35,16.11,-1.47
2024-03-01,002648,17.02,16.9,-0.71
2024-03-11,002648,17.06,16.94,-0.7
2025-01-16,002648,20.39,20.45,0.29
2025-02-19,002648,21.61,21.63,0.09
2025-08-22,002648,20.13,20.22,0.45
2026-01-16,002648,19.11,19.88,4.03
2026-01-21,002648,21.0,21.28,1.33
2026-01-27,002648,23.06,24.5,6.24
2025-07-11,002649,15.36,15.08,-1.82
2026-01-13,002649,15.86,15.55,-1.95
2024-12-18,002650,5.16,5.08,-1.55
2025-10-23,002650,7.1,7.3,2.82
2025-07-01,002652,3.34,3.33,-0.3
2025-07-04,002652,3.3,3.3,0.0
2026-03-11,002652,5.05,5.45,7.92
2024-03-01,002653,25.5,25.66,0.63
2024-05-30,002653,31.55,30.06,-4.72
2025-03-21,002653,36.98,35.81,-3.16
2025-03-31,002653,39.37,40.7,3.38
2025-04-02,002653,41.12,39.81,-3.19
2025-12-05,002653,60.69,61.89,1.98
2025-08-25,002654,13.3,13.58,2.11
2024-10-28,002655,15.17,14.18,-6.53
2025-10-22,002656,2.59,2.55,-1.54
2024-12-13,002659,5.98,6.05,1.17
2025-06-11,002659,5.08,5.11,0.59
2025-06-27,002659,5.02,5.05,0.6
2025-09-12,002659,6.11,6.05,-0.98
2024-05-15,002661,8.93,8.85,-0.9
2025-03-19,002662,4.29,4.26,-0.7
2025-08-08,002662,3.63,3.64,0.28
2025-08-21,002662,3.83,3.86,0.78
2025-09-19,002662,3.9,4.15,6.41
2025-11-04,002663,2.47,2.48,0.4
2026-03-09,002663,2.36,2.36,0.0
2025-05-30,002664,21.98,21.8,-0.82
2025-08-07,002664,23.3,24.36,4.55
2025-08-20,002664,26.81,26.17,-2.39
2025-09-12,002664,29.65,30.12,1.59
2025-09-19,002664,31.97,32.32,1.09
2024-09-20,002668,9.8,9.7,-1.02
2024-10-09,002668,11.45,11.01,-3.84
2024-12-31,002668,13.52,13.14,-2.81
2024-11-15,002669,9.84,9.51,-3.35
2025-12-30,002669,15.21,15.2,-0.07
2025-07-11,002671,4.75,4.89,2.95
2025-10-31,002671,5.3,5.32,0.38
2025-11-14,002672,5.52,5.58,1.09
2025-02-19,002675,13.94,13.75,-1.36
2024-12-09,002678,5.45,5.53,1.47
2025-10-29,002679,12.07,12.73,5.47
2025-04-23,002683,31.75,32.0,0.79
2025-12-30,002683,45.9,47.8,4.14
2026-01-09,002683,50.88,50.78,-0.2
2026-01-13,002683,51.3,50.04,-2.46
2026-01-16,002683,53.12,54.1,1.84
2025-05-19,002685,8.16,8.2,0.49
2025-07-08,002686,6.71,6.66,-0.75
2025-08-11,002686,7.16,7.26,1.4
2024-04-01,002687,6.05,6.0,-0.83
2025-07-11,002687,4.8,4.82,0.42
2025-07-23,002687,4.81,4.83,0.42
2024-05-10,002688,4.82,4.76,-1.24
2024-05-20,002688,5.13,5.17,0.78
2024-11-11,002688,4.6,4.54,-1.3
2025-09-10,002689,4.32,4.33,0.23
2024-02-19,002690,18.65,18.4,-1.34
2025-06-11,002690,18.14,18.41,1.49
2026-01-08,002690,21.47,21.53,0.28
2025-03-28,002695,10.94,11.4,4.2
2025-07-24,002695,12.56,12.85,2.31
2025-10-24,002696,6.79,6.68,-1.62
2025-11-06,002696,7.04,7.06,0.28
2025-11-10,002696,7.1,7.14,0.56
2025-11-18,002696,7.3,7.84,7.4
2024-12-03,002697,6.11,6.01,-1.64
2024-12-05,002697,6.09,6.13,0.66
2024-12-06,002698,18.0,17.96,-0.22
2025-02-24,002698,20.2,20.97,3.81
2025-08-26,002698,17.43,17.35,-0.46
2024-03-26,002700,5.61,5.74,2.32
2024-06-13,002700,6.45,6.33,-1.86
2024-05-07,002701,4.8,4.68,-2.5
2024-11-11,002701,5.55,5.7,2.7
2025-04-30,002701,5.44,5.46,0.37
2025-05-23,002701,5.59,5.55,-0.72
2025-09-09,002702,4.7,4.72,0.43
2025-09-12,002702,4.72,4.68,-0.85
2026-01-14,002703,27.59,23.25,-15.73
2024-03-13,002705,16.04,15.98,-0.37
2025-03-07,002705,16.71,16.7,-0.06
2025-08-14,002705,16.06,16.18,0.75
2025-09-24,002706,12.07,11.86,-1.74
2025-09-02,002707,8.37,8.13,-2.87
2025-09-23,002708,14.44,15.07,4.36
2024-04-08,002709,24.74,25.26,2.1
2025-07-21,002709,19.37,19.4,0.15
2025-08-26,002709,20.97,20.22,-3.58
2025-09-02,002709,22.24,21.99,-1.12
2025-09-03,002709,22.34,23.3,4.3
2025-09-25,002709,34.0,35.0,2.94
2025-11-03,002709,41.27,38.25,-7.32
2024-04-02,002714,44.71,45.0,0.65
2024-10-09,002714,44.5,43.48,-2.29
2025-07-10,002714,46.02,45.7,-0.7
2025-07-24,002714,48.57,48.4,-0.35
2025-08-22,002714,50.74,51.29,1.08
2025-03-27,002716,3.87,3.82,-1.29
2025-09-30,002716,7.3,7.2,-1.37
2025-10-10,002716,7.28,8.04,10.44
2025-10-15,002716,7.82,7.82,0.0
2025-07-02,002718,15.67,15.7,0.19
2025-07-10,002718,16.24,16.0,-1.48
2025-08-05,002718,18.09,17.92,-0.94
2025-11-10,002718,28.43,29.22,2.78
2025-08-12,002719,10.21,10.0,-2.06
2024-09-09,002721,2.49,2.49,0.0
2025-05-28,002721,2.9,2.91,0.34
2025-07-18,002722,17.72,17.39,-1.86
2024-12-06,002723,7.99,8.1,1.38
2025-08-14,002723,8.83,8.77,-0.68
2026-02-25,002724,7.68,7.77,1.17
2024-05-10,002727,22.5,22.66,0.71
2025-05-19,002728,8.52,8.43,-1.06
2025-05-26,002728,8.55,8.51,-0.47
2024-01-12,002731,11.93,12.98,8.8
2025-11-14,002731,15.65,16.37,4.6
2025-11-25,002732,18.05,17.92,-0.72
2024-12-09,002733,13.91,13.51,-2.88
2025-08-08,002733,18.88,19.46,3.07
2025-08-14,002733,21.0,21.5,2.38
2025-11-10,002733,24.23,25.95,7.1
2025-03-18,002734,10.58,10.35,-2.17
2025-04-23,002734,12.48,13.11,5.05
2025-09-15,002735,16.64,17.05,2.46
2024-04-09,002736,8.69,8.43,-2.99
2025-06-26,002736,12.01,11.59,-3.5
2025-08-19,002736,14.14,14.88,5.23
2025-08-21,002736,14.93,15.54,4.09
2024-09-04,002738,29.84,29.3,-1.81
2025-07-23,002738,36.8,38.6,4.89
2025-07-28,002738,38.9,39.02,0.31
2025-10-10,002738,54.15,54.8,1.2
2025-11-14,002738,65.53,71.15,8.58
2026-02-09,002739,12.88,13.14,2.02
2024-10-28,002742,4.04,3.93,-2.72
2026-01-16,002743,5.86,5.89,0.51
2024-04-16,002745,8.45,8.4,-0.59
2025-08-06,002745,8.75,8.6,-1.71
2025-08-25,002745,9.51,9.61,1.05
2025-09-22,002745,9.8,9.5,-3.06
2026-01-20,002745,10.03,10.74,7.08
2026-01-22,002745,10.8,10.8,0.0
2026-01-26,002745,10.85,10.2,-5.99
2024-11-13,002747,17.86,17.1,-4.26
2025-09-15,002747,25.56,26.25,2.7
2024-11-08,002748,6.75,6.9,2.22
2025-04-24,002748,8.77,8.93,1.82
2025-04-29,002748,8.75,8.86,1.26
2025-05-14,002748,9.58,9.68,1.04
2025-07-09,002748,9.92,10.03,1.11
2024-01-29,002749,14.6,13.34,-8.63
2024-05-31,002749,18.33,18.1,-1.25
2025-04-15,002749,16.17,16.18,0.06
2025-07-24,002749,15.58,15.51,-0.45
2026-03-10,002749,14.07,14.08,0.07
2024-05-08,002752,5.89,5.95,1.02
2024-05-13,002752,5.93,5.96,0.51
2025-08-25,002752,5.9,5.92,0.34
2025-11-21,002752,6.54,6.3,-3.67
2025-05-14,002753,6.76,6.66,-1.48
2024-08-15,002755,11.4,11.41,0.09
2024-01-02,002756,52.15,51.4,-1.44
2025-07-23,002756,36.5,38.82,6.36
2024-10-09,002758,9.11,8.81,-3.29
2024-11-11,002758,9.33,9.25,-0.86
2026-01-23,002760,24.2,24.14,-0.25
2025-09-05,002762,7.22,7.45,3.19
2025-09-15,002762,8.41,8.45,0.48
2024-10-30,002765,6.48,7.69,18.67
2025-10-17,002766,6.01,6.0,-0.17
2024-12-11,002768,24.09,24.08,-0.04
2025-03-19,002768,26.58,26.25,-1.24
2025-07-21,002768,34.6,34.68,0.23
2025-07-30,002768,37.7,35.96,-4.62
2025-08-04,002768,36.05,37.4,3.74
2025-08-12,002768,40.59,42.18,3.92
2025-08-14,002768,42.74,46.15,7.98
2024-11-22,002769,7.48,8.57,14.57
2025-11-11,002769,10.39,10.49,0.96
2024-09-11,002771,17.79,17.67,-0.67
2024-12-13,002772,8.02,8.0,-0.25
2025-12-26,002772,15.2,14.84,-2.37
2026-02-05,002772,17.29,18.2,5.26
2024-11-21,002774,7.49,7.2,-3.87
2025-07-15,002774,9.5,10.2,7.37
2024-01-15,002775,4.13,4.07,-1.45
2024-10-09,002775,2.96,3.03,2.36
2025-08-26,002777,21.06,20.06,-4.75
2024-03-21,002779,36.5,36.1,-1.1
2024-05-16,002779,37.34,37.06,-0.75
2024-11-07,002779,48.71,48.8,0.18
2025-01-17,002779,83.53,82.64,-1.07
2025-06-06,002780,13.29,13.3,0.08
2025-11-10,002780,15.21,16.0,5.19
2025-11-12,002780,16.25,18.29,12.55
2025-03-13,002782,14.11,14.11,0.0
2025-07-10,002782,13.6,13.38,-1.62
2026-03-09,002782,25.1,26.46,5.42
2024-11-12,002783,9.14,9.38,2.63
2025-05-27,002785,31.49,30.3,-3.78
2026-02-12,002785,47.9,47.78,-0.25
2024-10-25,002787,10.15,10.55,3.94
2024-10-29,002787,10.69,10.63,-0.56
2025-03-20,002787,9.53,9.61,0.84
2025-07-23,002787,8.81,8.76,-0.57
2025-07-07,002788,8.77,8.73,-0.46
2024-04-02,002790,12.2,12.5,2.46
2025-08-07,002790,7.77,7.79,0.26
2025-04-07,002791,24.94,25.1,0.64
2025-11-19,002791,24.39,23.98,-1.68
2024-03-21,002792,17.14,16.98,-0.93
2024-10-24,002792,13.93,13.64,-2.08
2025-07-21,002792,15.97,15.67,-1.88
2025-10-28,002792,19.5,18.7,-4.1
2024-10-09,002795,4.26,4.06,-4.69
2024-12-09,002795,5.33,5.34,0.19
2025-08-11,002796,15.0,14.73,-1.8
2025-08-26,002797,8.11,8.13,0.25
2026-02-26,002797,7.4,7.36,-0.54
2025-05-14,002798,4.49,4.47,-0.45
2025-11-26,002799,9.42,9.26,-1.7
2025-12-03,002799,9.43,8.81,-6.57
2024-05-31,002800,15.6,15.2,-2.56
2024-10-09,002800,11.51,11.6,0.78
2026-02-25,002800,21.1,22.42,6.26
2025-08-19,002801,39.8,40.19,0.98
2026-01-22,002801,38.3,38.33,0.08
2024-11-07,002802,12.55,12.1,-3.59
2024-11-27,002802,13.13,14.2,8.15
2026-02-10,002802,14.05,14.1,0.36
2024-12-04,002803,15.71,15.99,1.78
2026-01-13,002803,19.75,19.31,-2.23
2024-07-30,002806,10.15,10.14,-0.1
2025-10-30,002806,13.8,13.78,-0.14
2024-02-22,002807,3.86,3.83,-0.78
2024-05-20,002807,4.03,4.04,0.25
2025-04-01,002807,4.48,4.49,0.22
2025-06-30,002807,4.82,4.84,0.41
2025-08-13,002810,13.7,13.2,-3.65
2024-10-30,002811,8.77,8.63,-1.6
2026-01-19,002811,16.41,16.3,-0.67
2026-01-22,002811,16.82,16.54,-1.66
2025-08-06,002812,30.75,30.36,-1.27
2025-02-20,002815,12.45,12.55,0.8
2025-07-02,002815,11.54,11.57,0.26
2025-08-01,002815,13.45,13.74,2.16
2025-08-12,002815,14.1,14.7,4.26
2026-01-20,002816,26.44,25.85,-2.23
2025-05-07,002817,7.01,7.0,-0.14
2025-07-04,002817,7.56,7.62,0.79
2026-02-26,002817,8.53,8.39,-1.64
2024-03-19,002818,13.5,13.42,-0.59
2024-03-28,002818,13.68,13.58,-0.73
2024-04-08,002818,14.09,14.1,0.07
